id,source,source_type,language,title,text,gold_label,original_label,notes
135,ANAD,real,ar,,"فولكسفاغن تقلص شبكة موزعيها وتتوجه إلى التسويق الإلكتروني   

ضمن موجة لخفض تكاليف الإنتاج بين شركات السيارات الألمانية، أعلنت شركة فولكسفاغن أنها بصدد خفض شبكات التوزيع الأوروبية، والتوجه نحو التسويق الإلكتروني عبر الإنترنت. وتواجه الشركة أزمة تمويل مزدوجة من جراء تكلفة تعويضات فضيحة الديزل في أميركا من ناحية، وضرورة الاستثمار في التحول إلى السيارات الكهربائية من ناحية أخرى. وتحاول الشركة خفض تكاليف الشبكة الأوروبية التي يبلغ عدد الموزعين فيها نحو ثلاثة آلاف موزع بنسبة 10 في المائة. وقال يورغن ستاكمان مدير المبيعات في الشركة إن التوجه نحو تقليص العمليات مستمر حتى إشعار آخر ضمن هيكلية تسويق جديدة في الشركة. وسوف يتم التنسيق مع الموزعين بشأن شبكة التسويق الإلكترونية، وخفض عدد الموظفين لدى الموزعين.",,SAFE,
136,ANAD,real,ar,,"فعاليات ""موسم الرياض"" اليوم السبت 

 تتواصل لليوم الرابع والأربعين فعاليات موسم الرياض، حيث يقام اليوم السبت عدد من الفعاليات المتنوعة، ليتسنى لسكان العاصمة من جميع الأعمار والفئات الاستمتاع بها. ومن بين الفعاليات التي ستشهدها منطقة البوليفارد، عرض مسرحية ""وش أخبارك"" للفنان فايز المالكي، بينما يستمر عرض مسرحية ""الذيب في القليب"" للفنان ناصر القصبي في واجهة الرياض. ويبدأ معرض الرياض للسيارات بالجنادرية، اعتباراً من اليوم في استقبال الزوار مجاناً، ويشهد اليوم عروضاً مشوقة مثل ""مونسترجام"" و""بوليس أكاديمي"" وغيرهما، كما تتخلله مزادات السيارات الكلاسيكية والفارهة والمعدّلة وأحدث السيارات النادرة. وفي منطقة ""ونتر وندرلاند"" تتواصل العروض السينمائية، إضافةً إلى حديقة الثلج، وتجربة ""مارفل""، وغيرها. وانطلق موسم الرياض في 11 أكتوبر الماضي، وتُختتم فعالياته 15 ديسمبر المقبل، باستثناء مناطق وينتر وندرلاند والمربع والسفاري والثمامة التي ستمتد حتى 18 يناير، فيما تستمر فعاليات البوليفارد إلى نهاية مارس 2020.",,SAFE,
137,ANAD,real,ar,,"نصائح مهمة للتعامل مع الطعام خلال انقطاع الكهرباء 

 وجّهت الهيئة العامة للغذاء والدواء عددا من النصائح للمواطنين والمقيمين، تساعدهم في تبريد الطعام الخاص بهم في حال انقطاع الكهرباء، وذلك بهدف الحفاظ على سلامته. وأوضحت الهيئة أنه من الضروري عند انقطاع التيار الكهربائي التأكد من إغلاق أبواب الثلاجة والفريزر بشكل محكم، لأن ذلك يساهم في حفظ الطعام لمدة أطول تصل إلى 48 ساعة. وأضافت أنه عند انقطاع الكهرباء يحب وضع مقياس حرارة في الثلاجة للتأكد من أنها في النطاق الآمن لحفظ الطعام، والامتناع عن التأكد من صلاحية الطعام عن طريق تذوقه، وفي حال مواجهة الانقطاع المتكرر، يُنصح بالاحتفاظ بقوالب ثلجية لحفظ البرودة في الثلاجة والفريزر.",,SAFE,
138,ANAD,real,ar,,"«فيسبوك» يسعى الى بث قنوات تلفزيونية مقابل اشتراك 

 قالت مصادر في قطاع التكنولوجيا الأميركي، إنّ موقع التواصل الاجتماعي الأشهر في العالم «فيسبوك»، يجري محادثات مع شبكات التلفزيون مدفوعة الأجر، لبثّ محتواها عبر تطبيق «فيسبوك»، مقابل اشتراك مالي من المستخدمين. وذكر موقع «ريكود» المتخصّص في موضوعات التكنولوجيا، أن «فيسبوك» يجري محادثات في هذا الشّأن مع شبكات «إتش بي أو» و«شو تايم» و«ستارز» لبيع خدماتها عبر موقع التواصل الاجتماعي. وأشار موقع «سي نت دوت كوم» المتخصّص في موضوعات التكنولوجيا، إلى أنّ مشاهدة هذا المحتوى سيجري فقط من خلال تطبيق «فيسبوك» للهواتف الذكية أو خدمة «ووتش» لمشاهدة تسجيلات الفيديو بناء على طلب المستخدم. وذكر موقع «ريكود» أنّ هذه الخدمة الجديدة ستتاح خلال النّصف الأول من العام المقبل، في حال توصّل «فيسبوك» إلى اتفاق مع شبكات التلفزيون المعنية. جدير ذكره، أنّ «فيسبوك» يحاول على مدى السّنوات الثلاث الماضية، تعزيز موقعه في قطاع بثّ تسجيلات الفيديو حيث بدأ بإطلاق تطبيقات وخدمات لمنافسة «يوتيوب»، ولكنّ النتيجة لم تكن مرضية أبدا إذ لم يجذب برنامج «حديث المائدة الحمراء» الذي قدمته «جادا بينكيت سيمث» أكثر من 4.3 مليون مشاهد وهو أكبر برنامج بثه موقع «فيسبوك». في المقابل فإنّ إطلاق خدمة الفيديو الجديدة ستكون الأولى مدفوعة الأجر التي تقدمها شركة «فيسبوك».",,SAFE,
139,ANAD,real,ar,,"2.98 تريليون دولار أصول الصناديق السيادية العربية  

معطيات حديثة أن قيمة أصول صناديق الثروة السيادية العربية، ارتفعت في أغسطس الماضي بنسبة 1% أو ما يعادل 30 مليار دولار، إلى 2.98 تريليون دولار من 2.95 تريليون دولار سجلت في يونيو الماضي., جاء ذلك، بحسب مسح لوكالة ""الأناضول"" استند إلى أصول صناديق الثروة السيادية العربية المدرجة في تقرير (SWF Institute)، المتخصص في دراسة استثمارات الحكومات والصناديق السيادية حول العالم., ولا تحدث المؤسسة أرقامها بشكل شهري، بل بناءً على تغيرات أرقام الصناديق السيادية., وتصدر ""جهاز أبوظبي للاستثمار""، صناديق الثروة السيادية العربية، بإجمالي أصول بلغت 683 مليار دولار أميركي، فيما حل بالمرتبة الثالثة عالمياً., واحتل صندوق الكويت (هيئة الاستثمار الكويتية) الترتيب الثاني عربياً، والرابع عالمياً، بإجمالي أصول أجنبية عند 592 مليار دولار., وجاء صندوق مؤسسة النقد العربي السعودي، ثالثاً عربياً وخامساً عالمياً، بإجمالي أصول أجنبية بلغت 515.6 مليار دولار., واحتلت ""هيئة قطر للاستثمار"" المرتبة العاشرة عالمياً، بإجمالي أصول بلغت 320 مليار دولار., وارتفعت أصول صناديق الثروة السيادية التي يرصدها التقرير (78 صندوقًا)، إلى 8.02 تريليونات دولار في الشهر الماضي، مقابل 7.88 تريليونات دولار بحسب التقرير السابق في يونيو الماضي., وجاء صندوق التقاعد الحكومي النرويجي، في المرتبة الأولى عالمياً، بإجمالي أصول عند 1.058 تريليون دولار.",,SAFE,
140,ANAD,real,ar,,"لافروف: الصراع شمال سوريا سمح لداعش بالانتشار بكل أنحاء العالم 

وزير الخارجية الروسي، سيرغي لافروف، الأربعاء، إن الصراع في شمال سوريا سمح لعناصر ""داعش"" بالانتشار في كل أنحاء العالم., وأضاف لافروف، في منتجع سوتشي الروسي على البحر الأسود، أن موسكو ستشجع على تنفيذ الاتفاقيات بين دمشق والأكراد، مؤكداً أن الحوار بين الأكراد والنظام السوري يحقق نتائج ملموسة., وشدد على أن تصرفات التحالف الغربي في سوريا تدفع الأكراد نحو الانفصال., لافروف أضاف: ""سندعم التعاون الأمني بين سوريا وتركيا على الحدود""., وقال وزير الخارجية الروسي إن الدول التي توفر ملاذاً للإرهابيين الذين يغادرون سوريا يجب أن تتحمل المسؤولية عن أفعالهم., وفي وقت سابق، قال الكرملين إن الرئيس الروسي، فلاديمير بوتين، بحث في اتصال هاتفي مع نظيره التركي رجب طيب أردوغان، النزاع في سوريا، ودعاه لزيارة روسيا ""في الأيام القادمة""., وقال الكرملين إن ""فلاديمير بوتين دعا رجب طيب أردوغان لزيارة عمل في الأيام القادمة. وتم قبول الدعوة""، وفق البيان الذي أضاف أن الزعيمين أكدا ""ضرورة منع مواجهة بين الوحدات التركية والسورية"" في شمال سوريا، حيث تشن أنقرة هجوماً., وخلال المحادثة الهاتفية التي جاءت بمبادرة من تركيا، أكد الرئيسان أيضا على رغبتهما في الحفاظ على وحدة أراضي الجمهورية السورية، وفق الكرملين., وأشار بوتين خلال الاتصال الهاتفي إلى مخاوف بشأن ""سعي إرهابيين إلى الفرار والتسلل إلى دول مجاورة"" وسط العملية التركية ضد المناطق الخاضعة لسيطرة الأكراد في شمال سوريا.",,SAFE,
141,ANAD,real,ar,,"بعد إعلان فتح المطارات.. ""الاتحاد"" تستأنف رحلات ترانزيت 

شركة الاتحاد للطيران، ومقرها أبوظبي، تسيير رحلات ترانزيت من وجهات محددة اعتبارا من الـ10 من يونيو حزيران بعد أن أعلنت حكومة الإمارات إعادة فتح المطارات أمام حركة الترانزيت.وقالت الشركة المملوكة للحكومة، في بيان اليوم الخميس، إن الركاب من 20 مدينة في أوروبا وآسيا وأستراليا سيتمكنون من السفر في رحلات ترانزيت عبر أبوظبي., وعلقت الحكومة الإماراتية جميع رحلات الركاب الجوية في أواخر مارس آذار، لكن شركات الطيران سُمح لها فيما بعد بتشغيل خدمات نقل لأجانب من البلاد.وقالت في وقت متأخر من مساء أمس الأربعاء إن بمقدور ناقلات إماراتية، تشمل طيران الإمارات وفلاي دبي والعربية للطيران، استئناف رحلات الترانزيت.ولم يتضح بعد متى ستستأنف تلك الشركات هذه الخدمة.ويبقى الحظر قائما على دخول الأجانب للإمارات عدا من يحملون إقامة إماراتية لكن ذلك أيضا يتطلب موافقة الحكومة قبل العودة للإمارات.",,SAFE,
142,ANAD,real,ar,,"التجارة الصينية تفوق التوقعات في يونيو بدعم طلب قوي 

حققت الصين أرقاما تجارية أقوى من المتوقع في يونيو حزيران اليوم الخميس بدعم قوة الطلب العالمي على السلع الصينية وزيادة الإقبال على مواد البناء في الداخل غير أن القيود المحلية على الإقراض قد تؤثر على الواردات في وقت لاحق من العام.
 وأظهرت بيانات رسمية أن صادرات ثاني أكبر اقتصاد في العالم زادت 11.3 بالمئة على أساس سنوي في حين زادت الواردات 17.2 بالمئة ليتجاوز كلاهما توقعات المحللين.
 وفي حين استفادت الصادرات من الطلب القوي على الالكترونيات والسلع الصناعية فقد يفضي الفائض التجاري المتزايد وبخاصة مع الولايات المتحدة إلى توترات تجارية حيث يسعى الرئيس الأمريكي دونالد ترامب لتعزيز نشاط القطاع الصناعي ببلاده.
 ويقول المحللون إن المخاطر الاقتصادية والسياسية قد تقوض الكثير من الزخم التجاري القوي الذي شهدته الصين في النصف الأول من العام.
 وحققت الصين فائضا تجاريا بلغ 42.77 مليار دولار في يونيو حزيران وهو ما يتجاوز بقليل توقعات المحللين لتحقيق فائض 42.44 مليار دولار ويزيد على الفائض التجاري لمايو أيار البالغ 40.81 مليار دولار.
 وتوقع محللون استطلعت رويترز آراءهم زيادة شحنات يونيو حزيران من أكبر مصدر في العالم 8.7 بالمئة تماشيا مع النمو المسجل في مايو أيار. وكان من المتوقع زيادة الواردات 13.1 بالمئة في تباطؤ طفيف عن زيادة قوية لم تكن متوقعة في مايو أيار بلغت 14.8 بالمئة.
 وزادت الصادرات المقومة باليوان 15 بالمئة على أساس سنوي في الفترة من يناير كانون الثاني حتى يونيو حزيران في حين قفزت الواردات 25.7 بالمئة في نفس الفترة.
 وأظهرت البيانات الرسمية أن الفائض التجاري للصين مع الولايات المتحدة سجل 25.4 مليار دولار في يونيو حزيران ارتفاعا من 22 مليار دولار في مايو أيار وهو أعلى فائض تجاري منذ أكتوبر تشرين الأول 2015 وفقا لحسابات رويترز.",,SAFE,
143,ANAD,real,ar,,"آبل تبدأ إنتاج سماعات الرأس 

شركة الإلكترونيات الأمريكية العملاقة آبل إنتاج سماعات الرأس لتدخل في سوق تنافسية تسيطر عليها شركات مثل بوس كورب وسوني كورب، في حين توسع الشركة الأمريكية وجودها في سوق الملحقات لتحقيق إيرادات إضافية من خلال بيع مستلزمات هاتفها الذكي آيفون، وذلك بحسب الألمانية. وأشارت وكالة بلومبرج للأنباء إلى أن سعر سماعة رأس آبل يبلغ 550 دولار وتتضمن  خاصية العمل اللاسلكي ومانع الضوضاء. وقد بدأ بيع السماعة اليوم الثلاثاء على أن يتم تسليمها للعملاء اعتبارا من 15 كانون أول/ديسمبر الحالي. وتروج آبل لجودة صوت سماعتها مع التي تحتوي على وحدات أذن محورية دوارة، ويمكنها العمل لمدة عشرين ساعة قبل الحاجة إلى إعادة الشحن. وتعمل سماعة رأس آبل مع المساعد الرقمي الشخصي الذي يعمل بالأوامر الصوتية سيري  مع إمكانية التحكم فيها عبر أزرار حقيقية باسم ديجيتال كراون، وهي نفس آليات التحكم في ساعة آبل الذكية آبل ووتش. وتتوافر السماعة بعدة  ألوان منها الرمادي والفضي والأزرق والأخضر والوردي. وتعتبر سماعة آبل الأغلى في السوق وتنافس أغلى السماعات التي تقدمها  سوني وسنهايزر ودولبي",,SAFE,
144,ANAD,real,ar,,"وظائف للمواطنين في 5 مجالات بهيئة الطيران المدني 

أعلنت هيئة الطيران المدني على لسان المتحدث باسمها إبراهيم الروساء عبر حسابه بموقع «تويتر» عن توفر وظائف شاغرة للسعوديين بالهيئة. وقالت الهيئة إن «الوظائف المتاحة تتضمن أخصائي مكتب تحقيق الرؤية، مدير إدارة التغيير، أخصائي تعاون دولي، مدير مكتب تحقيق الرؤية، أخصائي تخطيط استراتيجي».البرنامج الوطني لأمن الطيرانأعلنت الهيئة عن إصدار التحديث الرابع من البرنامج الوطني لأمن الطيران المدني، والذي يأتي وفق المستجدات الأمنية وما يصدر عن المنظمة الدولية للطيران المدني من تحديثات في الأنظمة والتشريعات الدولية.ويُعد البرنامج دليلا مرجعيا لجميع القطاعات المنفذة لإجراءات أمن الطيران بالمملكة، بهدف تحقيق حماية عمليات الطيران المدني والمسافرين والعاملين من أفعال التدخل الغير مشروع، وهو أحد الالتزامات الدولية الناشئة من اتفاقية الطيران المدني «شيكاغو 1944».ويهدف البرنامج إلى توفير الحماية لطـائرات شركات الطيران التجارية وعمليات المطارات ضد أفعال التدخل غير المشروع، وتأمين الحماية الأمنية والفاعلية اللازمة لعمليات الطيران المدني داخل الحدود السعودية من خلال توفير كل مقومات الحماية من أفعال التدخل غير المشروع الموجه ضد مصالح المملكة المرتبطة بالطيران المدني، إلى جانب تحديد قواعد الأمن المطبقة في مطارات المملكة، وتحديد مسؤوليات الجهات الحكومية والأمنية في المطار وتنظيم العلاقة فيما بينها.كما يهدف البرنامج إلى توفير الحماية اللازمة لعمليات الناقل الوطني، وكذلك الحماية الأمنية لمباني المطارات والمرافق الخاصة بالطيران المدني والممتلكات والمواقع الحيوية المهمة التابعة للمطار، إضافة إلى توفير حماية أمنية بما يحقق سلامة الركاب والملاحين الجويين وسلامة الجمهور والأشخاص العاملين في المواقع الأرضية ممن يستخدمون مرافق المطارات.محاور التحديث الثالثومن أبرز محاور البرنامج توزيع الأدوار والمسؤوليات الأمنية بين الجهات الأمنية والشركات المشغلة ووضع المتطلبات اللازمة، وتنسيق خطط الطوارئ الأمنية، والتدريب، وجودة أمن الطيران، والإجراءات الأمنية، وكذلك تعريف الاتفاقيات والالتزامات الدولية.يذكر أن الهيئة العامة للطيران المدني قد أنشأت البرنامج الوطني لأمن الطيران، لتنظيم جميع أنشطة أمن الطيران بالمملكة، وذلك بناءً على نظام الطيران المدني وعلى الملحق السابع عشر لاتفاقية الطيران المدني الدولي «شيكاجو 1944».وقد أُصدر التحديث الثالث من البرنامج عام 2011 حيث يتم في كل إصدار تحديثه وتطويره وفقاً للمستجدات الأمنية بهدف المساهمة في خلق بيئة طيران مدني آمنة ومرنة.أهداف برنامج أمن الطيران المدني * توفير الحماية لطـائرات شركات الطيران التجارية وعمليات المطارات* تأمين الحماية الأمنية والفاعلية اللازمة لعمليات الطيران المدني داخل الحدود السعودية* تحديد قواعد الأمن المطبقة في مطارات المملكة* تحديد مسؤوليات الجهات الحكومية والأمنية في المطار",,SAFE,
145,ANAD,real,ar,,"ترمب: أوقفت الضربة العسكرية على إيران قبل موعدها بـ10 دقائق 

قال الرئيس الأميركي، دونالد ترمب، إنه ليس مستعجلا بشأن التعامل مع إيران، وذكر الرئيس الأميركي، أن طهران لن تحصل على أسلحة نووية أبدا، وأن هناك عقوبات جديدة تم فرضها، وأضاف كنا جاهزين لضرب 3 مواقع عسكرية في إيران، وأوقفت الضربة العسكرية قبل موعدها بـ10 دقائق، بعد أن قيل لي إن مدنيين سيقتلون فيها، وكذلك لأن الرد لن يكون متناسبا مع إسقاط طائرة مسيرة.",,SAFE,
146,ANAD,real,ar,,"فيروس كورونا: نصائح من متعاف مصري عن الطريقة التي هزم بها السرطان ثم كورونا 

تعرف أن أحد زملائك أصيب بفيروس كورونا هو أمر صادم، لكن وقع هذا الخبر يكون أكبر إذا كان هذا الزميل تعافى قريبا من مرض كالسرطان. , شفي زميلنا في بي بي سي إبراهيم زهران، الذي عانى لسنوات من سرطان الرئة،  من  فيروس كورونا مؤخرا., أحمد زكي الصحفي في بي بي سي حاور إبراهيم عن تجربته، وعن الطريقة التي تغلب بها الأخير على السرطان وكورونا.",,SAFE,
147,ANAD,real,ar,,"ترامب يعفو عن 4 مسجونين من شركة بلاك ووتر أدينوا بقتل 14 مدنيا عراقيا 

أصدر الرئيس الأمريكي دونالد ترامب عفواً عن أربعة حراس أمن من شركة ""بلاك ووتر"" للخدمات الأمنية الخاصة كانوا يقضون عقوبات بالسجن لقتلهم 14 مدنيا عراقيا، بينهم طفلان، في بغداد عام 2007، في مذبحة أثارت احتجاجا دوليا على استخدام المرتزقة في الحرب., وانتقد العراق بشدة قرار العفو قائلا إنه لم يأخذ بالإعتبار خطورةِ الجريمة المرتكبة ولاينسجم مع التزام الإدارة الأمريكية المُعلن بقيم حقوق الانسان والعدالة وحكم القانون، ويتجاهل بشكل مؤسف كرامة الضحايا ومشاعر وحقوق ذويهم., وكان الحراس الأربعة، وهم بول سلاو، وإيفان ليبرتي، وداستن هيرد، ونيكولاس سلاتن، مشاركين في قافلة مدرعة أطلقت النار بشكل عشوائي على حشد من المدنيين العزل في ساحة النسور في العاصمة العراقية., وأُدين سلاو وليبرتي وهيرد بتهم متعددة تتعلق بمحاولة القتل العمد في عام 2014، بينما أدين سلاتن، الذي كان أول من بدأ إطلاق النار، بارتكاب جريمة قتل من الدرجة الأولى. وحُكم عليه بالسجن المؤبد، بينما حكم على الآخرين بالسجن 30 عاما لكل منهم., وعقب الإعلان عن العفو مساء الثلاثاء، علق محامي أحد المتهمين الأربعة الذين عفي عنهم بالقول: ""لم يكن بول سلاو وزملاؤه يستحقون قضاء دقيقة واحدة في السجن""., وهذا هو أحد قرارات العفو التي منحها ترامب للعسكريين من الأمريكيين والمتعاقدين مع الجيش الأمريكي، المتهمين أو المدانين بارتكاب جرائم ضد أشخاص غير مقاتلين ومدنيين في مناطق الحرب., وكان ترامب قد أصدر في نوفمبر/تشرين الثاني من العام الماضي، عفوا عن قائد كوماندوز سابق في الجيش الأمريكي كان من المقرر أن يمثل للمحاكمة بتهمة قتل صانع قنابل أفغاني مشتبه به، وملازم سابق في الجيش أدين بالقتل، لأنه أمر رجاله بإطلاق النار على ثلاثة أفغان., وقالت الحكومة العراقية إنها ستتابع الأمر مع حكومة الولايات المتحدة الامريكيّة عبر القنوات الدبلوماسيّة لحثّها على إعادة النظر في هذا القرار., ماذا حدث في ساحة النسور؟, أكد ممثلو الادعاء أن قافلة بلاك ووتر، التي كانت مدججة بالسلاح، شنت هجوما غير مبرر باستخدام نيران القناصة والمدافع الرشاشة وقاذفات القنابل اليدوية., وقال محامو الدفاع إن موكليهم ردوا بإطلاق النار بعد تعرضهم لكمين من مسلحين عراقيين., وقالت الحكومة الأمريكية آنذاك في مذكرة قُدمت بعد صدور الحكم: ""لم يكن أي من الضحايا متمردا أو يشكل أي تهديد للقافلة""., كما تضمنت المذكرة  - بحسب ما ذكرته صحيفة الغارديان البريطانية   - أقوال أقارب الضحايا، ومن بينهم محمد الكناني، الذي قُتل ابنه علي البالغ من العمر تسع سنوات., وقال الكناني ""ذلك اليوم غير حياتي إلى الأبد. لقد دمرني تماما""., وأقر عقيد متقاعد في الجيش الأمريكي بأن ما وصفها بالمذبحة كانت ""استخداما مفرطا للغاية للقوة"" و ""غير مناسب تماما لكيان وظيفته الوحيدة هي توفير الحماية الشخصية لشخص ما في عربة مصفحة""., وقالت بلاك ووتر بعد الإدانات إنها ""شعرت بالارتياح لأن نظام العدالة أكمل تحقيقه في مأساة وقعت في ميدان النسور في عام 2007""., وأضافت أنها بعد أن تحولت إلى شركة اسمها أكاديمي استثمرت بكثافة في برامج تدريب الموظفين على الامتثال للأخلاقيات وبجميع قوانين الحكومة الأمريكية والحكومات المحلية.",,SAFE,
148,ANAD,real,ar,,"فوائد القهوة الصحية 

 القهوة هي المشروب المفضل لدى الكثيرون، حيث يحرص الجميع على تناولها بكثرة خاصة في الصباح الباكر للحصول على قدر كافي من النشاط والحيوية لبدء يوم جديد، وهناك الكثير من الأنواع للقهوة مثل القهوة البرازيلية التي تؤخذ من البن البرازيلي الطازج وكذلك القهوة العدنية المصنوعة من البن العدني ذو الحبات الصغيرة الغير متساوية في الحجم، وقد حرص القدماء على زراعة القهوة وتناولها بعد أن وجدوا فيها التأثير السحري على الجسم، فهي تمنح الجسم الطاقة والنشاط والحيوية لذلك اخترنا أن نحدثكم اليوم عن فوائد القهوة المذهلة.  تعرف على فوائد القهوة على صحتك للقهوة الكثير من الفوائد الصحية التي تتمثل في كونها تساهم في عملية تنشيط الجهاز العصبي بشكل عام، كما أثبتت الالدراسات والأبحاث أن القهوة تساعد على منح الجسم الاحساس بالنشاط وتعديل مستوى السكر في الدم ومن أهم الفوائد الشائعة للقهوة ما يلي:  تعمل القهوة على تحفيز وتنشيط المخ، وهي أيضًا تمنح الجسم الطاقة والحيوية واليقظة نظرًا لكونها تساعد على إفراز الدوبامين المسئول عن الشعور بالراحة والسعادة، كما أنها تخلصك من الضغوط والمشكلات النفسية وتحمي من الإصابة بمرض الزهايمر وتفيد خلايا المخ بشكل كبير.   القهوة وصحة البشرة
  تساعد القهوة على شد البشرة والتخلص من التجاعيد كما أنها تساهم في القضاء على الجلد الميت وتترك البشرة نقية وصافية، ويتم تحضيرها عن  طريق تجميدها في الفريزر في مكعبات صغيرة ومن ثم يتم استخدام هذه المكعبات على  الوجه وتحريكها على البشرة بشكل دائري لعدة دقائق ثم شطفها جيدًا بالماء العادي.  علاج السيلوليت
  يعتبر السيلوليت من أهم المشكلات الشائعة التي تواجه الجميع، وقد أثبتت الدراسات المختلفة أن الكافيين الموجود في القهوة يساعد على التخلص من الخلايا الدهنية الموجودة في الجسم وبالتالي يساعد على  علاج السيلوليت بفعالية، ويتم استخدام القهوة في ذلك عن طريق فرك المنطقة التي تحتوي على سيلوليت بالقهوة الناعمة.  الوقاية من سرطان الجلد
  اكتشف العلماء أن فرك الجسم بالقهوة من شأنه أن يساعد على تخليص الجسم من الآشعة الشمسية الضارة ومنعها من اختراق الجلد والتسبب في الإصابة بسرطان الجلد، لذلك فالقهوة تعتبر مادة واقية طبيعية تحمي من الإصابة بالسرطان لذلك ينصح باستخدامها على البشرة والجلد مباشرة للحصول على  أقصى استفادة.  علاج تساقط الشعر
  يشتكي الرجال والنساء من مشكلة تساقط الشعر فهي مشكلة عصرية تواجه الجميع، وقد اثبتت القهوة  فعاليها في علاجها لما تحتوي عليه من خصائص مقاومة للصلع كما أنها تساعد على تحفيز نمو الشعر بشكل صحي وقوي وذلك بفضل مادة الكافيين التي تعيق نشاط الهرمون المتسبب في حدوث تساقط الشعر وضعف  بصيلاته، كما أن القهوة تمنح الشعر اللمعان والليونة الطبيعية.  مطهر طبيعي للكبد
  من العجيب أن نجد أن الكافيين يدخل في علاج أمراض الكبد المختلفة ويعتبر من العناصر الضرورية التي تستخدم في عملية تطهير الكبد من السموم الفيروسات، كما أنها تؤخذ على هيئة حقنة شرجية لتطهير الكبد والقولون وتخليصهم من البكتيريا والسموم.  الوقاية من تسوس الاسنان
  تحتوي القهوة على مادة تسمى العفص وهذه المادة تساعد على تخليص الاسنان من الجير والرواسب المتكونة على الاسنان وبالتالي تحميها من التسوس وتخلصها من البكتيريا الضارة التي تضعفها وتسبب اصفرارها المستمر.  تحسين عمل الذاكرة
  تساعد القهوة على تحسين عمل الذاكرة وتقويتها وتساهم في تحسين وظائف الإدراك والتركيز والانتباه.  القضاء على  الهالات السوداء
  يساعد الكافيين الموججود في القهوة على علاج الهالات السوداء الموجودة تحت العينين، لذلك ينصح الأطباء بضرورة وضع الكافيين البارد تحت العينين للتخلص الفعال من الهالات السوداء.   خاتمة هناك الكثير من الفوائد الصحية الرائعة للقهوة، وذلك هو ما يدفع الأطباء لنصح المرضى بتناولها، ولكن على الرغم من  كل هذه الفوائد إلا أنها قد تتسبب في حدوث نتائج عكسية إذا تم الإفراط في تناولها، لذلك لابد من الاعتدال في تناول القهوة للحصول على الاستفادة القصوى دون التعرض للاضرار الصحية.",,SAFE,
